miRNA,transcript,start,type,log_kd,note,p3.score
hsa-miR-340-5p,hsa_circ_0033865|chr14:106331860-106853515-|NR_002224|ADAM6,450986,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033866|chr14:106331860-106879131-|NR_002224|ADAM6,476602,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033867|chr14:106331860-106895973-|NR_002224|ADAM6,493444,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033868|chr14:106331860-106913531-|NR_002224|ADAM6,511002,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033869|chr14:106331860-106941465-|NR_002224|ADAM6,538936,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033870|chr14:106331860-106942037-|NR_002224|ADAM6,539508,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033871|chr14:106331860-107020503-|NR_002224|ADAM6,617974,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033872|chr14:106331860-107066081-|NR_002224|ADAM6,663552,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033873|chr14:106331860-107087368-|NR_002224|ADAM6,684839,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033874|chr14:106331860-107097213-|NR_002224|ADAM6,694684,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033875|chr14:106331860-107136919-|NR_002224|ADAM6,734390,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033879|chr14:106331871-106747094-|NR_002224|ADAM6,344565,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033880|chr14:106331871-106851816-|NR_002224|ADAM6,449287,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033881|chr14:106331871-107054726-|NR_002224|ADAM6,652197,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033884|chr14:106331880-106449606-|NR_002224|ADAM6,47077,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033885|chr14:106331880-106498307-|NR_002224|ADAM6,95778,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033886|chr14:106331880-106605395-|NR_002224|ADAM6,202866,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033887|chr14:106331880-106660969-|NR_002224|ADAM6,258440,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033888|chr14:106331880-106910017-|NR_002224|ADAM6,507488,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033889|chr14:106331880-107022314-|NR_002224|ADAM6,619785,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033890|chr14:106331899-106420124-|NR_026800|KIAA0125,18293,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033891|chr14:106331899-106460811-|NR_002224|ADAM6,58282,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033896|chr14:106331913-106411351-|NR_026800|KIAA0125,9520,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033897|chr14:106331913-106446988-|NR_002224|ADAM6,44459,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033898|chr14:106331913-106555558-|NR_002224|ADAM6,153029,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033899|chr14:106331913-106678909-|NR_002224|ADAM6,276380,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033900|chr14:106331913-106744275-|NR_002224|ADAM6,341746,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033905|chr14:106336761-106558593-|NR_002224|ADAM6,156064,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033913|chr14:106356341-107123547-|NR_002224|ADAM6,721018,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033925|chr14:106365145-107123547-|NR_002224|ADAM6,721018,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0033929|chr14:106367734-107123547-|NR_002224|ADAM6,721018,7mer-a1,-3428,TDMD?,7
hsa-miR-340-5p,hsa_circ_0034558|chr15:40301814-40327797+|NM_001013703|EIF2AK4,1291,7mer-a1,-3723,TDMD?,7
hsa-miR-340-5p,hsa_circ_0041682|chr17:5253745-5289132+|NM_004703|RABEP1,3368,8mer,-3878,TDMD?,6
hsa-miR-340-5p,hsa_circ_0041687|chr17:5276608-5289132+|NM_004703|RABEP1,2268,8mer,-3878,TDMD?,6
hsa-miR-340-5p,hsa_circ_0041688|chr17:5281471-5289132+|NM_004703|RABEP1,1937,8mer,-3878,TDMD?,6
hsa-miR-340-5p,hsa_circ_0042935|chr17:29684286-29708905+|NM_001042492|NF1,8305,8mer,-4133,TDMD?,6
hsa-miR-340-5p,hsa_circ_0045369|chr17:64550636-64637584+|NM_002737|PRKCA,82261,8mer,-4133,TDMD?,7
hsa-miR-340-5p,hsa_circ_0045370|chr17:64550636-64738878+|NM_002737|PRKCA,82261,8mer,-4133,TDMD?,7
hsa-miR-340-5p,hsa_circ_0047908|chr18:61562497-61571124+|NM_001143818|SERPINB2,1332,7mer-a1,-3455,TDMD?,6
hsa-miR-340-5p,hsa_circ_0054333|chr2:44123772-44153100-|NM_133259|LRPPRC,1012,7mer-a1,-3481,TDMD?,8
hsa-miR-340-5p,hsa_circ_0054334|chr2:44126357-44145537-|NM_133259|LRPPRC,852,7mer-a1,-3481,TDMD?,8
hsa-miR-340-5p,hsa_circ_0054335|chr2:44126357-44152296-|NM_133259|LRPPRC,943,7mer-a1,-3481,TDMD?,8
hsa-miR-340-5p,hsa_circ_0054336|chr2:44126357-44209573-|NM_133259|LRPPRC,3599,7mer-a1,-3481,TDMD?,8
hsa-miR-340-5p,hsa_circ_0056900|chr2:166514270-166545917+|NM_001172173|CSRNP3,6002,7mer-a1,-3587,TDMD,6
hsa-miR-340-5p,hsa_circ_0056901|chr2:166535210-166545917+|NM_001172173|CSRNP3,5445,7mer-a1,-3587,TDMD,6
hsa-miR-340-5p,hsa_circ_0060490|chr20:43138531-43148055-|NM_006811|SERINC3,1665,8mer,-3726,TDMD?,6
hsa-miR-340-5p,hsa_circ_0061589|chr21:36437232-37342465-|NR_030414|MIR802,242718,7mer-a1,-3461,TDMD?,7
hsa-miR-340-5p,hsa_circ_0067600|chr3:141900302-141934534-|NR_033289|GK5,195,8mer,-4490,TDMD,6
hsa-miR-340-5p,hsa_circ_0067603|chr3:141903552-141934534-|NR_033289|GK5,195,8mer,-4490,TDMD,6
hsa-miR-340-5p,hsa_circ_0067605|chr3:141906545-141932443-|NR_033289|GK5,101,8mer,-4490,TDMD,6
hsa-miR-340-5p,hsa_circ_0069749|chr4:54292038-55151653+|NM_001134937|FIP1L1,137134,7mer-m8,-3660,TDMD?,6
hsa-miR-340-5p,hsa_circ_0069749|chr4:54292038-55151653+|NM_001134937|FIP1L1,306558,7mer-a1,-2627,TDMD,7
hsa-miR-340-5p,hsa_circ_0072810|chr5:69209984-70087133+|NR_033417|GTF2H2B,707381,7mer-a1,-3262,TDMD,6
hsa-miR-340-5p,hsa_circ_0072811|chr5:69209984-70091743+|NR_033417|GTF2H2B,707381,7mer-a1,-3262,TDMD,6
hsa-miR-340-5p,hsa_circ_0072813|chr5:69211907-70081452+|NR_033417|GTF2H2B,705458,7mer-a1,-3262,TDMD,6
hsa-miR-340-5p,hsa_circ_0072827|chr5:69503384-69881549-|NR_034021|SMA5,124896,7mer-a1,-3262,TDMD,6
hsa-miR-340-5p,hsa_circ_0072829|chr5:69521434-69881549-|NR_029426|SMA4,227817,7mer-a1,-3262,TDMD,6
hsa-miR-340-5p,hsa_circ_0074856|chr5:167181997-167553971+|NM_001122679|ODZ2,51706,7mer-a1,-3495,TDMD,8
hsa-miR-340-5p,hsa_circ_0078848|chr6_cox_hap2:4684214-4688091+|None|None,2340,7mer-a1,-3375,TDMD?,6
hsa-miR-340-5p,hsa_circ_0078891|chr6_dbb_hap3:4521173-4525366+|None|None,2893,7mer-a1,-3375,TDMD?,6
hsa-miR-340-5p,hsa_circ_0078892|chr6_dbb_hap3:4521173-4525603+|None|None,2893,7mer-a1,-3375,TDMD?,6
hsa-miR-340-5p,hsa_circ_0078994|chr6_qbl_hap6:4472087-4476082+|None|None,2897,7mer-a1,-3375,TDMD?,6
hsa-miR-340-5p,hsa_circ_0078995|chr6_qbl_hap6:4472087-4476520+|None|None,2897,7mer-a1,-3375,TDMD?,6
hsa-miR-340-5p,hsa_circ_0079078|chr7:897464-936071+|NM_001130965|SUN1,6158,7mer-m8,-3035,TDMD?,6
hsa-miR-340-5p,hsa_circ_0079083|chr7:901016-936071+|NM_001130965|SUN1,5773,7mer-m8,-3035,TDMD?,6
hsa-miR-340-5p,hsa_circ_0079763|chr7:32582752-33079036+|NM_015060|AVL9,137342,7mer-a1,-3516,TDMD,6
hsa-miR-340-5p,hsa_circ_0093311|chr10:21923937-21940697+|NM_004641|MLLT10,15802,7mer-m8,-3188,TDMD,8
hsa-miR-340-5p,hsa_circ_0093564|chr10:32923181-33018385+|ENST00000375030.2|C10orf68,37010,7mer-m8,-3651,TDMD,8
hsa-miR-340-5p,hsa_circ_0094594|chr10:96347985-96372278+|NM_018063|HELLS,7735,7mer-a1,-2888,TDMD?,8
hsa-miR-340-5p,hsa_circ_0094941|chr11:109994783-110028633-|ENST00000453089.2|ZC3H12C,1817,7mer-a1,-3111,TDMD?,6
hsa-miR-340-5p,hsa_circ_0095457|chr11:16459926-16497935-|ENST00000533658.1|SOX6,5543,7mer-a1,-2530,TDMD?,8
hsa-miR-340-5p,hsa_circ_0096977|chr12:101279226-101295618+|NM_178826|ANO4,9205,7mer-a1,-3362,TDMD?,6
hsa-miR-340-5p,hsa_circ_0096978|chr12:101279226-101336313+|ENST00000392977.3|ANO4,9205,7mer-a1,-3362,TDMD?,6
hsa-miR-340-5p,hsa_circ_0098770|chr12:51851134-51860296+|NM_001039960|SLC4A8,2996,7mer-a1,-2923,TDMD?,7
hsa-miR-340-5p,hsa_circ_0099158|chr12:72003959-72054207-|ENST00000549407.1|ZFC3H1,7005,7mer-a1,-3186,TDMD?,6
hsa-miR-340-5p,hsa_circ_0099158|chr12:72003959-72054207-|ENST00000549407.1|ZFC3H1,19786,7mer-m8,-3142,TDMD?,6
hsa-miR-340-5p,hsa_circ_0100257|chr13:33006925-33054774-|ENST00000461502.1|RP11-298P3.4,3855,8mer,-4806,TDMD?,6
hsa-miR-340-5p,hsa_circ_0100258|chr13:33006925-33092140-|ENST00000461502.1|RP11-298P3.4,41221,8mer,-4806,TDMD?,6
hsa-miR-340-5p,hsa_circ_0100259|chr13:33006925-33095586-|ENST00000461502.1|RP11-298P3.4,44667,8mer,-4806,TDMD?,6
hsa-miR-340-5p,hsa_circ_0100260|chr13:33006925-33096407-|ENST00000461502.1|RP11-298P3.4,45488,8mer,-4806,TDMD?,6
hsa-miR-340-5p,hsa_circ_0100261|chr13:33006925-33101669-|ENST00000461502.1|RP11-298P3.4,50750,8mer,-4806,TDMD?,6
hsa-miR-340-5p,hsa_circ_0101415|chr14:106873892-106938644+|NR_027457|LINC00221,16224,7mer-m8,-3439,TDMD?,8
hsa-miR-340-5p,hsa_circ_0101416|chr14:106877367-106938644+|NR_027457|LINC00221,12749,7mer-m8,-3439,TDMD?,8
hsa-miR-340-5p,hsa_circ_0102998|chr14:94693611-94725706+|ENST00000555690.1|PPP4R4,12239,8mer,-4219,TDMD,8
hsa-miR-340-5p,hsa_circ_0103917|chr15:55640529-55657507-|ENST00000563294.1|CCPG1,9221,7mer-m8,-4081,TDMD?,7
hsa-miR-340-5p,hsa_circ_0103918|chr15:55640529-55664242-|ENST00000563294.1|CCPG1,15956,7mer-m8,-4081,TDMD?,7
hsa-miR-340-5p,hsa_circ_0105084|chr16:16253637-16267043+|ENST00000205557.7|ABCC6,11615,7mer-m8,-3439,TDMD,7
hsa-miR-340-5p,hsa_circ_0105085|chr16:16253640-16267043+|ENST00000205557.7|ABCC6,11612,7mer-m8,-3439,TDMD,7
hsa-miR-340-5p,hsa_circ_0108676|chr18:54367021-54426184+|ENST00000254442.3|WDR7,5716,7mer-a1,-3812,TDMD,7
hsa-miR-340-5p,hsa_circ_0108677|chr18:54367021-54448887+|ENST00000254442.3|WDR7,5716,7mer-a1,-3812,TDMD,7
hsa-miR-340-5p,hsa_circ_0108711|chr18:56010178-56016814-|NM_001144967|NEDD4L,1691,7mer-a1,-3516,TDMD,7
hsa-miR-340-5p,hsa_circ_0109841|chr19:52579296-52620277-|NM_001136499|ZNF841,12736,7mer-a1,-3362,TDMD,6
hsa-miR-340-5p,hsa_circ_0110140|chr1:100464816-100515560+|ENST00000465289.1|SLC35A3,5112,7mer-m8,-3799,TDMD,8
hsa-miR-340-5p,hsa_circ_0110141|chr1:100472589-100508785+|ENST00000465289.1|SLC35A3,4957,7mer-m8,-3799,TDMD,8
hsa-miR-340-5p,hsa_circ_0112396|chr1:232626619-232669329-|ENST00000366630.1|SIPA1L2,13618,8mer,-4510,TDMD?,7
hsa-miR-340-5p,hsa_circ_0112398|chr1:232649602-232669329-|ENST00000366630.1|SIPA1L2,13618,8mer,-4510,TDMD?,7
hsa-miR-340-5p,hsa_circ_0112697|chr1:239656008-239753505+|ENST00000468573.1|CHRM3,29098,8mer,-4457,TDMD?,6
hsa-miR-340-5p,hsa_circ_0112697|chr1:239656008-239753505+|ENST00000468573.1|CHRM3,32656,7mer-a1,-3656,TDMD,7
hsa-miR-340-5p,hsa_circ_0112795|chr1:243828073-243898418-|NM_005465|AKT3,29144,7mer-a1,-3882,TDMD?,6
hsa-miR-340-5p,hsa_circ_0112796|chr1:243846498-243859018-|NM_005465|AKT3,8221,8mer,-4375,TDMD,6
hsa-miR-340-5p,hsa_circ_0112799|chr1:243858892-243899049-|NM_005465|AKT3,29775,7mer-a1,-3882,TDMD?,6
hsa-miR-340-5p,hsa_circ_0112800|chr1:243858892-243905345-|NM_005465|AKT3,36071,7mer-a1,-3882,TDMD?,6
hsa-miR-340-5p,hsa_circ_0114140|chr1:77509888-77533932+|ENST00000477717.1|ST6GALNAC5,1093,7mer-m8,-3059,TDMD,6
hsa-miR-340-5p,hsa_circ_0114141|chr1:77509888-77534528+|ENST00000477717.1|ST6GALNAC5,1093,7mer-m8,-3059,TDMD,6
hsa-miR-340-5p,hsa_circ_0114142|chr1:77515942-77534528+|ENST00000477717.1|ST6GALNAC5,683,7mer-m8,-3059,TDMD,6
hsa-miR-340-5p,hsa_circ_0114143|chr1:77528659-77534528+|ENST00000477717.1|ST6GALNAC5,575,7mer-m8,-3059,TDMD,6
hsa-miR-340-5p,hsa_circ_0114144|chr1:77528659-77542535+|ENST00000477717.1|ST6GALNAC5,575,7mer-m8,-3059,TDMD,6
hsa-miR-340-5p,hsa_circ_0114597|chr1:98084429-98165858-|ENST00000423006.2|DPYD,31739,7mer-a1,-2892,TDMD,9
hsa-miR-340-5p,hsa_circ_0114717|chr20:14602411-14665605+|ENST00000448536.1|MACROD2-IT1,51285,7mer-a1,-3292,TDMD,6
hsa-miR-340-5p,hsa_circ_0115687|chr21:18549819-18609261-|None|None,900,7mer-a1,-2923,TDMD?,6
hsa-miR-340-5p,hsa_circ_0115688|chr21:18549819-18619272-|None|None,10911,7mer-a1,-2923,TDMD?,6
hsa-miR-340-5p,hsa_circ_0115713|chr21:26793019-26884857-|ENST00000332587.4|LINC00158,4684,7mer-a1,-3252,TDMD?,6
hsa-miR-340-5p,hsa_circ_0115714|chr21:26793019-26890659-|ENST00000332587.4|LINC00158,10486,7mer-a1,-3252,TDMD?,6
hsa-miR-340-5p,hsa_circ_0117891|chr2:165600196-165654560-|ENST00000375458.2|COBLL1,48518,7mer-a1,-3616,TDMD,7
hsa-miR-340-5p,hsa_circ_0119043|chr2:212635948-212646260-|ENST00000342788.4|ERBB4,8228,7mer-a1,-2705,TDMD,9
hsa-miR-340-5p,hsa_circ_0119549|chr2:24719188-24807429+|ENST00000405141.1|NCOA1,19519,7mer-a1,-3285,TDMD?,6
hsa-miR-340-5p,hsa_circ_0119550|chr2:24719188-24816590+|ENST00000405141.1|NCOA1,19519,7mer-a1,-3285,TDMD?,6
hsa-miR-340-5p,hsa_circ_0119551|chr2:24733837-24787299+|ENST00000469850.1|NCOA1,4870,7mer-a1,-3285,TDMD?,6
hsa-miR-340-5p,hsa_circ_0119994|chr2:39283842-39340946-|ENST00000426016.1|SOS1,37925,7mer-a1,-3776,TDMD,7
hsa-miR-340-5p,hsa_circ_0120112|chr2:44121683-44153100-|NM_133259|LRPPRC,1012,7mer-a1,-3481,TDMD?,8
hsa-miR-340-5p,hsa_circ_0120113|chr2:44121683-44175657-|NM_133259|LRPPRC,2013,7mer-a1,-3481,TDMD?,8
hsa-miR-340-5p,hsa_circ_0120114|chr2:44126357-44153100-|NM_133259|LRPPRC,1012,7mer-a1,-3481,TDMD?,8
hsa-miR-340-5p,hsa_circ_0120115|chr2:44126357-44184590-|NM_133259|LRPPRC,2166,7mer-a1,-3481,TDMD?,8
hsa-miR-340-5p,hsa_circ_0120783|chr2:65891079-65919093+|TCONS_l2_00015350|TCONS_l2_00015350,13331,8mer,-4761,TDMD,6
hsa-miR-340-5p,hsa_circ_0122223|chr3:141900302-141923630-|NR_033289|GK5,25,8mer,-4490,TDMD,6
hsa-miR-340-5p,hsa_circ_0122227|chr3:141917643-141932443-|NR_033289|GK5,101,8mer,-4490,TDMD,6
hsa-miR-340-5p,hsa_circ_0122228|chr3:141917643-141934534-|NR_033289|GK5,195,8mer,-4490,TDMD,6
hsa-miR-340-5p,hsa_circ_0122229|chr3:141923536-141934534-|NR_033289|GK5,195,8mer,-4490,TDMD,6
hsa-miR-340-5p,hsa_circ_0122589|chr3:160425989-160458911-|None|None,23832,7mer-a1,-3812,TDMD?,6
hsa-miR-340-5p,hsa_circ_0122774|chr3:17664139-17688548-|NM_014744|TBC1D5,5172,7mer-a1,-3186,TDMD?,6
hsa-miR-340-5p,hsa_circ_0122775|chr3:17664139-17701358-|NM_014744|TBC1D5,17982,7mer-a1,-3186,TDMD?,6
hsa-miR-340-5p,hsa_circ_0122787|chr3:176948177-176966423+|None|None,1274,7mer-m8,-3960,TDMD?,7
hsa-miR-340-5p,hsa_circ_0124809|chr3:96945107-97029294+|ENST00000470610.2|EPHA6,9956,8mer,-4465,TDMD,6
hsa-miR-340-5p,hsa_circ_0124811|chr3:96962795-97029294+|ENST00000470610.2|EPHA6,9800,8mer,-4465,TDMD,6
hsa-miR-340-5p,hsa_circ_0125693|chr4:16290506-16357408+|ENST00000573950.1|TAPT1-AS1,19089,7mer-a1,-2948,TDMD,6
hsa-miR-340-5p,hsa_circ_0125695|chr4:16321687-16357408+|ENST00000573950.1|TAPT1-AS1,18927,7mer-a1,-2948,TDMD,6
hsa-miR-340-5p,hsa_circ_0125702|chr4:165032739-165051215-|ENST00000503008.1|MARCH1,14353,7mer-a1,-3882,TDMD,6
hsa-miR-340-5p,hsa_circ_0126267|chr4:39606690-39613730-|ENST00000295958.4|SMIM14,4407,7mer-a1,-3537,TDMD?,6
hsa-miR-340-5p,hsa_circ_0127457|chr5:10402724-10403523+|NM_005885|MARCH6,606,7mer-m8,-4052,TDMD?,6
hsa-miR-340-5p,hsa_circ_0128120|chr5:139359961-139422721-|NM_013982|NRG2,5001,8mer,-4724,TDMD,7
hsa-miR-340-5p,hsa_circ_0128416|chr5:155544887-155583252+|ENST00000517913.1|SGCD,28327,8mer,-3964,TDMD?,6
hsa-miR-340-5p,hsa_circ_0129245|chr5:59284314-59300173-|NM_001165899|PDE4D,14415,7mer-a1,-3546,TDMD,6
hsa-miR-340-5p,hsa_circ_0130495|chr6:121300037-121337941-|None|None,35152,7mer-a1,-3330,TDMD,6
hsa-miR-340-5p,hsa_circ_0131510|chr6:23175481-23186919-|None|None,8174,7mer-a1,-2751,TDMD,9
hsa-miR-340-5p,hsa_circ_0133307|chr7:130668811-130761346-|ENST00000451786.1|AC058791.2,13059,8mer,-4761,TDMD,8
hsa-miR-340-5p,hsa_circ_0133671|chr7:149189949-149255930-|ENST00000340622.3|ZNF746,41189,7mer-a1,-3081,TDMD,7
hsa-miR-340-5p,hsa_circ_0134841|chr7:81964450-82033171-|ENST00000356860.3|CACNA2D1,4210,7mer-a1,-2677,TDMD,7
hsa-miR-340-5p,hsa_circ_0134842|chr7:81964450-82039927-|ENST00000356860.3|CACNA2D1,10966,7mer-a1,-2677,TDMD,7
hsa-miR-340-5p,hsa_circ_0134843|chr7:81964450-82051086-|ENST00000356860.3|CACNA2D1,22125,7mer-a1,-2677,TDMD,7
hsa-miR-340-5p,hsa_circ_0135070|chr7:91962941-91991587+|NM_019004|ANKIB1,1949,7mer-a1,-3597,TDMD,6
hsa-miR-340-5p,hsa_circ_0135278|chr8:10079348-10177499+|NM_001199729|MSRA,20742,7mer-a1,-3044,TDMD?,6
hsa-miR-340-5p,hsa_circ_0136197|chr8:26191001-26212149+|ENST00000523473.1|PPP2R2A,4745,7mer-m8,-3857,TDMD,13
hsa-miR-340-5p,hsa_circ_0136198|chr8:26191001-26223922+|ENST00000523473.1|PPP2R2A,4745,7mer-m8,-3857,TDMD,13
hsa-miR-340-5p,hsa_circ_0136646|chr8:4433081-4495080-|NM_033225|CSMD1,9322,7mer-a1,-3245,TDMD,8
hsa-miR-340-5p,hsa_circ_0137233|chr8:87593386-87640218+|ENST00000320005.5|CNGB3,44923,8mer,-4510,TDMD,8
hsa-miR-340-5p,hsa_circ_0137617|chr9:108035777-108123611+|ENST00000343170.7|SLC44A1,36822,8mer,-4757,TDMD,8
hsa-miR-340-5p,hsa_circ_0137912|chr9:126571392-126641300-|NM_020946|DENND1A,37701,7mer-a1,-3497,TDMD?,6
hsa-miR-340-5p,hsa_circ_0138364|chr9:18038007-18082781+|None|None,37542,7mer-m8,-3389,TDMD,7
hsa-miR-340-5p,hsa_circ_0138365|chr9:18082352-18163979+|None|None,15975,7mer-a1,-3461,TDMD?,8
hsa-miR-340-5p,hsa_circ_0138500|chr9:22667266-22741519-|NR_038977|FLJ35282,51947,8mer,-4761,TDMD,7
hsa-miR-340-5p,hsa_circ_0139515|chrX:103019889-103050915-|NM_001128834|PLP1,16573,7mer-a1,-3292,TDMD,7
hsa-miR-340-5p,hsa_circ_0139813|chrX:135996288-136052348+|TCONS_l2_00030751|TCONS_l2_00030751,42205,7mer-a1,-2874,TDMD,7
hsa-miR-146b-5p,hsa_circ_0002010|chr10:47232155-48944635-|TCONS_l2_00004179|TCONS_l2_00004179,1331576,7mer-a1,-2751,TDMD,6
hsa-miR-146b-5p,hsa_circ_0002937|chr2:108477221-109370019+|NM_182588|RGPD4,525875,7mer-a1,-4194,TDMD,6
hsa-miR-146b-5p,hsa_circ_0003083|chr10:47232155-48943556-|TCONS_l2_00004179|TCONS_l2_00004179,1331387,7mer-a1,-2751,TDMD,6
hsa-miR-146b-5p,hsa_circ_0007702|chr2:108492722-109389502+|NM_006267|RANBP2,536821,7mer-a1,-4194,TDMD,6
hsa-miR-146b-5p,hsa_circ_0008931|chr10:47235608-48941194-|TCONS_00018502|TCONS_00018502,1324401,7mer-a1,-2751,TDMD,6
hsa-miR-146b-5p,hsa_circ_0012221|chr1:45864143-45956840-|NM_007170|TESK2,18471,7mer-m8,-4666,TDMD,7
hsa-miR-146b-5p,hsa_circ_0013763|chr1:119693187-119726446+|None|None,9927,7mer-m8,-3482,TDMD,7
hsa-miR-146b-5p,hsa_circ_0049155|chr19:9742903-9743093+|NM_001242812|LOC284385,70,7mer-a1,-4003,TDMD,6
hsa-miR-146b-5p,hsa_circ_0075087|chr5:175570087-175607889-|NR_036494|LOC643201,764,8mer,-4784,TDMD,6
hsa-miR-146b-5p,hsa_circ_0086995|chr9:36066765-36083559+|NM_021111|RECK,10251,7mer-m8,-4149,TDMD,6
hsa-miR-146b-5p,hsa_circ_0086996|chr9:36066765-36112473+|NM_021111|RECK,10251,7mer-m8,-4149,TDMD,6
hsa-miR-146b-5p,hsa_circ_0111171|chr1:173315656-173411187-|TCONS_l2_00002716|TCONS_l2_00002716,18974,7mer-m8,-4230,TDMD,9
hsa-miR-146b-5p,hsa_circ_0120787|chr2:67232130-67269203+|TCONS_l2_00013697|TCONS_l2_00013697,28034,8mer,-4995,TDMD,8
hsa-miR-146b-5p,hsa_circ_0129871|chr5:86595268-86633908+|ENST00000506290.1|RASA1,8630,7mer-m8,-4137,TDMD?,8
hsa-miR-146b-5p,hsa_circ_0131477|chr6:22020567-22037170+|NR_015410|LINC00340,12718,7mer-a1,-4530,TDMD?,7
hsa-miR-146b-5p,hsa_circ_0132745|chr6:98500875-98581332+|None|None,66735,7mer-a1,-3873,TDMD?,8
hsa-miR-146b-5p,hsa_circ_0132748|chr6:98547061-98581332+|None|None,20549,7mer-a1,-3873,TDMD?,8
hsa-miR-146b-5p,hsa_circ_0137705|chr9:114202651-114235280-|ENST00000259335.4|KIAA0368,13523,7mer-a1,-3885,TDMD,8
hsa-miR-146b-5p,hsa_circ_0137707|chr9:114213704-114235280-|ENST00000259335.4|KIAA0368,13523,7mer-a1,-3885,TDMD,8
hsa-miR-367-3p,hsa_circ_0002010|chr10:47232155-48944635-|TCONS_l2_00004179|TCONS_l2_00004179,824111,7mer-a1,-2733,TDMD,8
hsa-miR-367-3p,hsa_circ_0002342|chr10:47253594-48968623+|TCONS_l2_00003976|TCONS_l2_00003976,68933,7mer-a1,-2733,TDMD,8
hsa-miR-367-3p,hsa_circ_0002461|chr10:46224309-47896829+|NM_015262|FAM21C,557713,7mer-a1,-2733,TDMD,8
hsa-miR-367-3p,hsa_circ_0002461|chr10:46224309-47896829+|NM_015262|FAM21C,1038516,7mer-a1,-2733,TDMD,8
hsa-miR-367-3p,hsa_circ_0002937|chr2:108477221-109370019+|NM_182588|RGPD4,249565,7mer-a1,-2553,TDMD?,6
hsa-miR-367-3p,hsa_circ_0002978|chr1:144598511-146395516+|NM_001039703|NBPF10,956804,7mer-a1,-2749,TDMD?,7
hsa-miR-367-3p,hsa_circ_0002978|chr1:144598511-146395516+|NM_001039703|NBPF10,413288,7mer-a1,-2049,TDMD?,8
hsa-miR-367-3p,hsa_circ_0003083|chr10:47232155-48943556-|TCONS_l2_00004179|TCONS_l2_00004179,823922,7mer-a1,-2733,TDMD,8
hsa-miR-367-3p,hsa_circ_0003547|chr10:46233430-47896829+|NM_015262|FAM21C,557548,7mer-a1,-2733,TDMD,8
hsa-miR-367-3p,hsa_circ_0003547|chr10:46233430-47896829+|NM_015262|FAM21C,1038351,7mer-a1,-2733,TDMD,8
hsa-miR-367-3p,hsa_circ_0003953|chr1:145897084-147442191+|NM_001097616|GPR89C,1174163,7mer-a1,-2642,TDMD?,7
hsa-miR-367-3p,hsa_circ_0004177|chr1:144598511-145298366+|NM_001039703|NBPF10,413288,7mer-a1,-2049,TDMD?,8
hsa-miR-367-3p,hsa_circ_0004784|chr1:144598511-146400302+|NM_001039703|NBPF10,956804,7mer-a1,-2749,TDMD?,7
hsa-miR-367-3p,hsa_circ_0004784|chr1:144598511-146400302+|NM_001039703|NBPF10,413288,7mer-a1,-2049,TDMD?,8
hsa-miR-367-3p,hsa_circ_0005343|chr16:21484569-21910208-|NR_002594|SLC7A5P2,219062,7mer-m8,-3597,TDMD?,7
hsa-miR-367-3p,hsa_circ_0005911|chr10:46778891-47253595+|NR_027632|FAM35B,62833,7mer-a1,-2733,TDMD,8
