Chromosome,Start,End,Strand,H9_JReads,FB_JReads,geneName,H9_RPKM,FB_RPKM,log2FoldChange_mRNA,log2FoldChange_circ,Total_Sites_Per_circ,Effective_sites,quartile
chr2,135848567,135851263,+,5,16,RAB3GAP1,19.77,16.01,-0.30433956321295086,1.6780719051126378,1,10.5,+ sites
chr2,136360069,136362586,+,3,9,R3HDM1,20.68,23.33,0.1739501216692644,1.584962500721156,2,12,++ sites
chr2,136360069,136418963,+,1,2,R3HDM1,20.68,23.33,0.1739501216692644,1,9,13.5,++ sites
chr2,136379063,136437894,+,3,3,R3HDM1,20.68,23.33,0.1739501216692644,0,7,21,++ sites
chr2,136389287,136409602,+,1,3,R3HDM1,20.68,23.33,0.1739501216692644,1.584962500721156,3,6,+ sites
chr2,136396308,136396692,+,1,3,R3HDM1,20.68,23.33,0.1739501216692644,1.584962500721156,1,2,- sites
chr2,136399105,136437894,+,1,2,R3HDM1,20.68,23.33,0.1739501216692644,1,6,9,+ sites
chr2,136402948,136433056,+,1,2,R3HDM1,20.68,23.33,0.1739501216692644,1,5,7.5,+ sites
chr2,136418839,136437894,+,1,3,R3HDM1,20.68,23.33,0.1739501216692644,1.584962500721156,4,8,+ sites
chr2,136418839,136473264,+,1,2,R3HDM1,20.68,23.33,0.1739501216692644,1,6,9,+ sites
chr2,136467002,136467801,+,1,5,R3HDM1,20.68,23.33,0.1739501216692644,2.321928094887362,2,6,+ sites
chr2,136505836,136519481,+,1,2,UBXN4,45.59,50.77,0.15525885086485733,1,8,12,++ sites
chr2,136505836,136528305,+,1,2,UBXN4,45.59,50.77,0.15525885086485733,1,9,13.5,++ sites
chr2,136505836,136530117,+,1,4,UBXN4,45.59,50.77,0.15525885086485733,2,10,25,++ sites
chr2,136513086,136528305,+,1,3,UBXN4,45.59,50.77,0.15525885086485733,1.584962500721156,7,14,++ sites
chr2,136620176,136622733,-,1,4,MCM6,89.86,40.97,-1.1331111690431372,2,6,15,++ sites
chr2,148990813,149099905,+,1,3,MBD5,1.72,6.5,1.9180311532137189,1.584962500721156,1,2,- sites
chr2,149501190,149528956,+,1,2,EPC2,9.18,19.43,1.0817198421715368,1,13,19.5,++ sites
chr2,149541165,149542570,+,1,2,EPC2,9.18,19.43,1.0817198421715368,1,3,4.5,- sites
chr2,150294151,150305661,+,1,2,LYPD6,3.28,5.65,0.7845550526844666,1,9,13.5,++ sites
chr2,152285297,152303089,+,2,2,RIF1,32.17,17.6,-0.8701405071280788,0,24,48,+++ sites
chr2,152295197,152300223,+,1,3,RIF1,32.17,17.6,-0.8701405071280788,1.584962500721156,4,8,+ sites
chr2,152980279,153006743,-,1,4,STAM2,4.48,8.78,0.9707222074777537,2,12,30,+++ sites
chr2,153399252,153437563,+,1,4,FMNL2,21.22,28.29,0.41486752048148795,2,5,12.5,++ sites
chr2,153431649,153437563,+,4,9,FMNL2,21.22,28.29,0.41486752048148795,1.1699250014423124,4,26,+++ sites
chr2,153435401,153497428,+,1,2,FMNL2,21.22,28.29,0.41486752048148795,1,10,15,++ sites
chr2,157367307,157370008,+,1,2,GPD2,15.63,7.12,-1.1343686320332667,1,2,3,- sites
chr2,159389691,159477933,+,1,2,PKP4,28.88,13.19,-1.1306261776356263,1,3,4.5,- sites
chr2,159992704,160007067,+,3,2,TANC1,2.12,2.14,0.013546531837947923,-0.5849625007211563,2,5,+ sites
chr2,160193452,160252345,-,1,2,BAZ2B,7.73,28.36,1.8753172133146685,1,8,12,++ sites
chr2,160194077,160252345,-,1,2,BAZ2B,7.73,28.36,1.8753172133146685,1,4,6,+ sites
chr2,160261359,160289874,-,1,3,BAZ2B,7.73,28.36,1.8753172133146685,1.584962500721156,17,34,+++ sites
chr2,160572191,160599764,+,1,2,MARCH7,0,0,0,1,59,88.5,+++ sites
chr2,160585519,160609082,+,1,4,MARCH7,0,0,0,2,85,212.5,+++ sites
chr2,160599571,160605414,+,1,4,MARCH7,0,0,0,2,63,157.5,+++ sites
chr2,160599571,160609082,+,1,2,MARCH7,0,0,0,1,64,96,+++ sites
chr2,160602280,160605414,+,1,2,MARCH7,0,0,0,1,51,76.5,+++ sites
chr2,160604315,160609082,+,1,3,MARCH7,0,0,0,1.584962500721156,50,100,+++ sites
chr2,162036124,162061304,+,1,4,TANK,8.59,9.74,0.18126364094387862,2,1,2.5,- sites
chr2,162036124,162081257,+,1,3,TANK,8.59,9.74,0.18126364094387862,1.584962500721156,3,6,+ sites
chr2,162223988,162242082,+,1,2,PSMD14,82.05,47.35,-0.7931389080453276,1,4,6,+ sites
chr2,162223988,162251714,+,1,3,PSMD14,82.05,47.35,-0.7931389080453276,1.584962500721156,5,10,+ sites
chr2,162241974,162247689,+,1,2,PSMD14,82.05,47.35,-0.7931389080453276,1,3,4.5,- sites
chr2,166737188,166758420,-,1,2,TTC21B,11.26,11.8,0.06758003216897424,1,1,1.5,- sites
chr2,166781058,166789567,-,1,2,TTC21B,11.26,11.8,0.06758003216897424,1,1,1.5,- sites
chr2,168869143,169038600,-,1,2,STK39,18.25,32.8,0.8457993508507041,1,5,7.5,+ sites
chr2,168920009,169023917,-,1,2,STK39,18.25,32.8,0.8457993508507041,1,3,4.5,- sites
chr2,168920009,169038600,-,1,2,STK39,18.25,32.8,0.8457993508507041,1,5,7.5,+ sites
chr2,168986050,169038600,-,1,3,STK39,18.25,32.8,0.8457993508507041,1.584962500721156,5,10,+ sites
chr2,168994597,169038600,-,1,3,STK39,18.25,32.8,0.8457993508507041,1.584962500721156,5,10,+ sites
chr2,169018296,169023917,-,2,6,STK39,18.25,32.8,0.8457993508507041,1.584962500721156,3,12,++ sites
chr2,169018296,169038600,-,1,22,STK39,18.25,32.8,0.8457993508507041,4.459431618637297,5,57.5,+++ sites
chr2,169038487,169038600,-,1,2,STK39,18.25,32.8,0.8457993508507041,1,2,3,- sites
chr2,170387096,170428681,-,1,3,FASTKD1,25.43,11.87,-1.0992115270481997,1.584962500721156,2,4,- sites
chr2,170396560,170413807,-,1,2,FASTKD1,25.43,11.87,-1.0992115270481997,1,1,1.5,- sites
chr2,170401230,170413807,-,6,6,FASTKD1,25.43,11.87,-1.0992115270481997,0,1,6,+ sites
chr2,170735034,170762674,+,1,3,UBR3,7.29,16.99,1.2206951328572833,1.584962500721156,11,22,++ sites
chr2,170770569,170785378,+,1,2,UBR3,7.29,16.99,1.2206951328572833,1,8,12,++ sites
chr2,170802797,170815036,+,1,2,UBR3,7.29,16.99,1.2206951328572833,1,1,1.5,- sites
chr2,170802797,170885958,+,1,3,UBR3,7.29,16.99,1.2206951328572833,1.584962500721156,2,4,- sites
chr2,170802797,170897495,+,1,2,UBR3,7.29,16.99,1.2206951328572833,1,2,3,- sites
chr2,170802797,170917953,+,1,2,UBR3,7.29,16.99,1.2206951328572833,1,5,7.5,+ sites
chr2,170804051,170871876,+,1,2,UBR3,7.29,16.99,1.2206951328572833,1,1,1.5,- sites
chr2,170804051,170930117,+,1,2,UBR3,7.29,16.99,1.2206951328572833,1,10,15,++ sites
chr2,170843154,170885958,+,1,2,UBR3,7.29,16.99,1.2206951328572833,1,1,1.5,- sites
chr2,170850832,170885958,+,1,2,UBR3,7.29,16.99,1.2206951328572833,1,1,1.5,- sites
chr2,170871790,170917953,+,1,2,UBR3,7.29,16.99,1.2206951328572833,1,4,6,+ sites
chr2,171884848,171902872,-,1,4,TLK1,22.15,18.5,-0.2597814280387062,2,4,10,+ sites
chr2,171884848,171939362,-,1,2,TLK1,22.15,18.5,-0.2597814280387062,1,17,25.5,+++ sites
chr2,171902683,171906684,-,1,3,TLK1,22.15,18.5,-0.2597814280387062,1.584962500721156,12,24,++ sites
chr2,172291592,172314585,+,1,2,DCAF17,11.35,9.07,-0.3235178416497548,1,3,4.5,- sites
chr2,172300032,172306467,+,1,2,DCAF17,11.35,9.07,-0.3235178416497548,1,3,4.5,- sites
chr2,172305190,172309723,+,1,3,DCAF17,11.35,9.07,-0.3235178416497548,1.584962500721156,3,6,+ sites
chr2,172305190,172314585,+,1,3,DCAF17,11.35,9.07,-0.3235178416497548,1.584962500721156,3,6,+ sites
chr2,172305190,172330485,+,1,5,DCAF17,11.35,9.07,-0.3235178416497548,2.321928094887362,3,9,+ sites
chr2,172582127,172586363,+,1,3,DYNC1I2,59.73,127.93,1.098826993668857,1.584962500721156,9,18,++ sites
chr2,172782046,172809519,+,3,29,HAT1,72.44,51.48,-0.4927744927294662,3.273018494406416,3,48,+++ sites
chr2,172782046,172823470,+,1,6,HAT1,72.44,51.48,-0.4927744927294662,2.584962500721156,17,59.5,+++ sites
chr2,172782046,172841247,+,2,3,HAT1,72.44,51.48,-0.4927744927294662,0.5849625007211562,17,42.5,+++ sites
chr2,172782046,172844276,+,2,10,HAT1,72.44,51.48,-0.4927744927294662,2.321928094887362,21,126,+++ sites
chr2,172803227,172809519,+,3,4,HAT1,72.44,51.48,-0.4927744927294662,0.41503749927884376,1,3.5,- sites
chr2,173423435,173431661,+,1,2,PDK1,12.68,10.75,-0.2382180856625845,1,7,10.5,+ sites
chr2,173433468,173460751,+,1,3,PDK1,12.68,10.75,-0.2382180856625845,1.584962500721156,2,4,- sites
chr2,174223439,174230320,+,1,2,CDCA7,36.61,19.52,-0.9072847207416592,1,5,7.5,+ sites
chr2,174227953,174230320,+,2,4,CDCA7,36.61,19.52,-0.9072847207416592,1,2,6,+ sites
chr2,174819600,174820960,-,1,7,SP3,22.65,25.35,0.16247469695710562,2.807354922057604,30,120,+++ sites
chr2,175742567,175742856,-,1,5,CHN1,19.3,25.71,0.41372876267821324,2.321928094887362,1,3,- sites
chr2,175957788,175986268,-,1,3,ATF2,13.5,29.26,1.1159703622002939,1.584962500721156,8,16,++ sites
chr2,175978721,176015886,-,1,2,ATF2,13.5,29.26,1.1159703622002939,1,8,12,++ sites
chr2,176835491,176860374,-,1,8,KIAA1715,2.83,13.16,2.217285530903359,3,7,31.5,+++ sites
chr2,176844537,176860374,-,1,9,KIAA1715,2.83,13.16,2.217285530903359,3.169925001442312,7,35,+++ sites
chr2,178370233,178388533,+,1,3,AGPS,20.06,12.28,-0.7080110452420012,1.584962500721156,1,2,- sites
chr2,178378546,178388533,+,1,2,AGPS,20.06,12.28,-0.7080110452420012,1,1,1.5,- sites
chr2,179400458,179407088,+,1,27,LOC100506866,0,0,0,4.754887502163468,6,84,+++ sites
chr2,179404833,179407088,+,1,4,LOC100506866,0,0,0,2,6,15,++ sites
chr2,179455865,179465394,+,1,3,TTN,0,0,0,1.584962500721156,4,8,+ sites
chr2,179462322,179465394,+,1,3,TTN,0,0,0,1.584962500721156,4,8,+ sites
chr2,180815238,180815653,-,1,2,CWC22,29.11,13.1,-1.1519480276979532,1,1,1.5,- sites
chr2,180837919,180838529,-,1,5,CWC22,29.11,13.1,-1.1519480276979532,2.321928094887362,3,9,+ sites
chr2,183799479,183800103,-,1,3,NCKAP1,101.69,71.67,-0.5047365546731262,1.584962500721156,11,22,++ sites
chr2,183817132,183818059,-,1,4,NCKAP1,101.69,71.67,-0.5047365546731262,2,5,12.5,++ sites
chr2,183826886,183853914,-,1,2,NCKAP1,101.69,71.67,-0.5047365546731262,1,22,33,+++ sites
chr2,183831943,183848110,-,1,3,NCKAP1,101.69,71.67,-0.5047365546731262,1.584962500721156,6,12,++ sites
chr2,183841620,183850955,-,1,2,NCKAP1,101.69,71.67,-0.5047365546731262,1,6,9,+ sites
chr2,183866680,183868053,-,1,2,NCKAP1,101.69,71.67,-0.5047365546731262,1,2,3,- sites
chr2,183866680,183888644,-,1,2,NCKAP1,101.69,71.67,-0.5047365546731262,1,2,3,- sites
chr2,187500808,187506315,+,1,2,ITGAV,21.43,17.61,-0.28323694084533924,1,9,13.5,++ sites
chr2,187540330,187540654,+,2,3,ITGAV,21.43,17.61,-0.28323694084533924,0.5849625007211562,5,12.5,++ sites
chr2,187604954,187618776,+,1,5,FAM171B,5.57,41.15,2.885143197968956,2.321928094887362,1,3,- sites
chr2,191125881,191175522,-,1,2,HIBCH,24.6,17.33,-0.5053866610664328,1,4,6,+ sites
chr2,191523883,191537878,+,4,11,"NAB1",13.09,21.71,0.7298946286699036,1.4594316186372973,16,120,+++ sites
chr2,191759877,191775047,+,1,3,GLS,17.12,13.85,-0.30579672546459646,1.584962500721156,7,14,++ sites
chr2,191765289,191766752,+,1,2,GLS,17.12,13.85,-0.30579672546459646,1,3,4.5,- sites
chr2,191765289,191769893,+,1,4,GLS,17.12,13.85,-0.30579672546459646,2,4,10,+ sites
chr2,191765289,191775047,+,1,2,GLS,17.12,13.85,-0.30579672546459646,1,4,6,+ sites
chr2,191765289,191796363,+,4,2,GLS,17.12,13.85,-0.30579672546459646,-1,24,72,+++ sites
chr2,191859786,191874730,-,1,2,STAT1,24.14,11.34,-1.0900050358127926,1,10,15,++ sites
chr2,192206186,192214951,+,1,2,MYO1B,23.56,21.32,-0.14413210107128469,1,5,7.5,+ sites
chr2,196544755,196545774,+,1,7,SLC39A10,62.87,26.25,-1.2600543403376112,2.807354922057604,4,16,++ sites
chr2,196544755,196548630,+,2,3,SLC39A10,62.87,26.25,-1.2600543403376112,0.5849625007211562,7,17.5,++ sites
chr2,196544755,196583056,+,1,4,SLC39A10,62.87,26.25,-1.2600543403376112,2,15,37.5,+++ sites
chr2,197637639,197639975,-,1,2,GTF3C3,29.68,18.5,-0.6819658212171288,1,1,1.5,- sites
chr2,197653927,197657876,-,1,2,GTF3C3,29.68,18.5,-0.6819658212171288,1,1,1.5,- sites
chr2,198358047,198360100,-,1,2,HSPD1,923.32,196.7,-2.230833779532421,1,11,16.5,++ sites
chr2,198361863,198362116,-,1,2,HSPD1,923.32,196.7,-2.230833779532421,1,3,4.5,- sites
chr2,198388347,198405161,+,1,2,HSPE1-MOB4,0,0,0,1,5,7.5,+ sites
chr2,200173482,200213896,-,1,2,SATB2,1.17,1.5,0.3584539709124765,1,1,1.5,- sites
chr2,200173482,200246543,-,1,2,SATB2,1.17,1.5,0.3584539709124765,1,1,1.5,- sites
chr2,200188525,200298237,-,1,2,SATB2,1.17,1.5,0.3584539709124765,1,1,1.5,- sites
chr2,201277033,201284219,+,2,2,SPATS2L,17.47,4.99,-1.807767887579499,0,4,8,+ sites
chr2,201283972,201284219,+,1,3,SPATS2L,17.47,4.99,-1.807767887579499,1.584962500721156,1,2,- sites
chr2,201721404,201721708,-,1,28,CLK1,10.21,40.18,1.9764946978554903,4.807354922057604,1,14.5,++ sites
chr2,201721404,201726585,-,1,3,CLK1,10.21,40.18,1.9764946978554903,1.584962500721156,5,10,+ sites
chr2,202571568,202580562,-,1,2,ALS2,10.46,9.31,-0.1680297786881477,1,4,6,+ sites
chr2,202593234,202633668,-,1,2,ALS2,10.46,9.31,-0.1680297786881477,1,5,7.5,+ sites
chr2,203157499,203162629,+,1,2,NOP58,110.88,42.17,-1.39471023585808,1,3,4.5,- sites
chr2,203162101,203162629,+,2,2,NOP58,110.88,42.17,-1.39471023585808,0,2,4,- sites
chr2,203329531,203384924,+,1,2,BMPR2,4.4,18.21,2.0491554934521785,1,2,3,- sites
chr2,203419974,203421254,+,1,9,BMPR2,4.4,18.21,2.0491554934521785,3.169925001442312,11,55,+++ sites
chr2,203620260,203624076,+,1,7,FAM117B,9.05,12.94,0.5158479200219396,2.807354922057604,1,4,- sites
chr2,203906487,203949292,+,1,2,NBEAL1,1.42,2.56,0.850252880495318,1,1,1.5,- sites
chr2,203921149,204016312,+,1,2,NBEAL1,1.42,2.56,0.850252880495318,1,2,3,- sites
chr2,204000399,204073476,+,1,2,NBEAL1,1.42,2.56,0.850252880495318,1,1,1.5,- sites
chr2,204231599,204267457,+,1,4,ABI2,35.49,64.52,0.8623338640946979,2,17,42.5,+++ sites
chr2,204244930,204267457,+,1,4,ABI2,35.49,64.52,0.8623338640946979,2,11,27.5,+++ sites
chr2,204354306,204360076,-,1,4,RAPH1,7.07,6.72,-0.07324898203063862,2,2,5,+ sites
chr2,206920921,206927968,-,1,2,INO80D,4.92,4.53,-0.11914726529300472,1,24,36,+++ sites
chr2,206992520,206994966,-,4,6,NDUFS1,41.36,25.22,-0.7136679099867147,0.5849625007211562,1,5,+ sites
chr2,206997668,207007555,-,1,2,NDUFS1,41.36,25.22,-0.7136679099867147,1,8,12,++ sites
chr2,207003208,207007555,-,1,2,NDUFS1,41.36,25.22,-0.7136679099867147,1,8,12,++ sites
chr2,207006664,207009750,-,1,2,NDUFS1,41.36,25.22,-0.7136679099867147,1,4,6,+ sites
chr2,207013743,207018406,-,1,3,NDUFS1,41.36,25.22,-0.7136679099867147,1.584962500721156,2,4,- sites
chr2,209163364,209169737,+,1,2,PIKFYVE,12.2,12.48,0.03273678641199994,1,2,3,- sites
chr2,210940275,211019335,-,1,2,C2orf67,0,0,0,1,3,4.5,- sites
chr2,210962809,211019335,-,2,5,C2orf67,0,0,0,1.3219280948873624,3,10.5,+ sites
chr2,210968827,211019335,-,1,8,C2orf67,0,0,0,3,3,13.5,++ sites
chr2,210993754,211019335,-,1,4,C2orf67,0,0,0,2,3,7.5,+ sites
chr2,211018218,211019335,-,2,8,C2orf67,0,0,0,2,3,15,++ sites
chr2,215609790,215634036,-,1,5,BARD1,9.76,7.69,-0.3438975496010596,2.321928094887362,5,15,++ sites
chr2,215609790,215646233,-,1,4,BARD1,9.76,7.69,-0.3438975496010596,2,15,37.5,+++ sites
chr2,215609790,215661841,-,1,5,BARD1,9.76,7.69,-0.3438975496010596,2.321928094887362,15,45,+++ sites
chr2,215617170,215634036,-,1,2,BARD1,9.76,7.69,-0.3438975496010596,1,5,7.5,+ sites
chr2,215617170,215646233,-,1,4,BARD1,9.76,7.69,-0.3438975496010596,2,15,37.5,+++ sites
chr2,215617170,215657169,-,4,3,BARD1,9.76,7.69,-0.3438975496010596,-0.4150374992788438,15,52.5,+++ sites
chr2,215617170,215661841,-,1,9,BARD1,9.76,7.69,-0.3438975496010596,3.169925001442312,15,75,+++ sites
chr2,215632205,215634036,-,1,3,BARD1,9.76,7.69,-0.3438975496010596,1.584962500721156,1,2,- sites
chr2,215632205,215646233,-,6,22,BARD1,9.76,7.69,-0.3438975496010596,1.874469117916141,11,154,+++ sites
chr2,215632205,215661841,-,1,19,BARD1,9.76,7.69,-0.3438975496010596,4.247927513443585,11,110,+++ sites
chr2,216983765,217012999,+,1,2,XRCC5,316.6,173.89,-0.8644862864029387,1,22,33,+++ sites
chr2,217001810,217002902,+,1,2,XRCC5,316.6,173.89,-0.8644862864029387,1,8,12,++ sites
chr2,217001810,217006042,+,1,2,XRCC5,316.6,173.89,-0.8644862864029387,1,11,16.5,++ sites
chr2,217005908,217012999,+,1,3,XRCC5,316.6,173.89,-0.8644862864029387,1.584962500721156,4,8,+ sites
chr2,217005908,217059709,+,1,2,XRCC5,316.6,173.89,-0.8644862864029387,1,15,22.5,++ sites
chr2,219328028,219330899,-,1,2,USP37,8.32,9.02,0.11654390511428854,1,3,4.5,- sites
chr2,219362456,219427536,-,1,2,USP37,8.32,9.02,0.11654390511428854,1,3,4.5,- sites
chr2,219410943,219427536,-,1,2,USP37,8.32,9.02,0.11654390511428854,1,1,1.5,- sites
chr2,219411641,219425606,-,1,2,USP37,8.32,9.02,0.11654390511428854,1,1,1.5,- sites
chr2,219447693,219452418,+,1,2,RQCD1,33.14,27.53,-0.26756899262589057,1,4,6,+ sites
chr2,219613558,219618392,+,1,2,TTLL4,10.43,5.69,-0.8742386002131837,1,3,4.5,- sites
chr2,220429963,220433046,-,1,2,OBSL1,1.15,2.3,1,1,14,21,++ sites
chr2,223464646,223507724,-,1,2,FARSB,52.59,29.74,-0.8223838494282759,1,17,25.5,+++ sites
chr2,223494831,223499260,-,1,3,FARSB,52.59,29.74,-0.8223838494282759,1.584962500721156,2,4,- sites
chr2,223765391,223773868,+,1,3,ACSL3,36.12,38.13,0.07812863824525716,1.584962500721156,10,20,++ sites
chr2,223765391,223781214,+,1,2,ACSL3,36.12,38.13,0.07812863824525716,1,10,15,++ sites
chr2,223765391,223783920,+,1,3,ACSL3,36.12,38.13,0.07812863824525716,1.584962500721156,10,20,++ sites
chr2,223765391,223789313,+,1,2,ACSL3,36.12,38.13,0.07812863824525716,1,11,16.5,++ sites
chr2,223765391,223799405,+,1,2,ACSL3,36.12,38.13,0.07812863824525716,1,14,21,++ sites
chr2,223773450,223799405,+,1,3,ACSL3,36.12,38.13,0.07812863824525716,1.584962500721156,14,28,+++ sites
chr2,223781036,223799405,+,1,3,ACSL3,36.12,38.13,0.07812863824525716,1.584962500721156,4,8,+ sites
chr2,223782763,223789313,+,1,2,ACSL3,36.12,38.13,0.07812863824525716,1,1,1.5,- sites
chr2,224749364,224763787,-,1,4,WDFY1,41.43,18.96,-1.1277168560809478,2,2,5,+ sites
chr2,224862831,224866639,-,2,2,SERPINE2,37.45,21.83,-0.7786535883553226,0,6,12,++ sites
chr2,225360548,225379489,-,1,5,CUL3,25.43,24.07,-0.07929532021560942,2.321928094887362,22,66,+++ sites
chr2,225400244,225422573,-,2,10,CUL3,25.43,24.07,-0.07929532021560942,2.321928094887362,1,6,+ sites
chr2,228356262,228389631,+,1,2,AGFG1,20.47,16.14,-0.34287052374563026,1,14,21,++ sites
chr2,228384663,228401709,+,1,2,AGFG1,20.47,16.14,-0.34287052374563026,1,31,46.5,+++ sites
chr2,230633331,230636348,-,1,3,TRIP12,38.4,36.65,-0.06729311258734426,1.584962500721156,5,10,+ sites
chr2,230659894,230672580,-,1,3,TRIP12,38.4,36.65,-0.06729311258734426,1.584962500721156,31,62,+++ sites
chr2,230666967,230672580,-,1,3,TRIP12,38.4,36.65,-0.06729311258734426,1.584962500721156,18,36,+++ sites
chr2,230693908,230744844,-,1,2,TRIP12,38.4,36.65,-0.06729311258734426,1,21,31.5,+++ sites
chr2,230701563,230725247,-,1,2,TRIP12,38.4,36.65,-0.06729311258734426,1,14,21,++ sites
chr2,230705537,230744844,-,1,3,TRIP12,38.4,36.65,-0.06729311258734426,1.584962500721156,19,38,+++ sites
chr2,230723487,230725247,-,2,9,TRIP12,38.4,36.65,-0.06729311258734426,2.169925001442312,13,71.5,+++ sites
chr2,230723487,230744844,-,1,16,TRIP12,38.4,36.65,-0.06729311258734426,4,18,153,+++ sites
chr2,231940224,231951895,+,4,6,PSMD1,112.47,41.32,-1.444628072144187,0.5849625007211562,15,75,+++ sites
chr2,231941747,231943461,+,1,2,PSMD1,112.47,41.32,-1.444628072144187,1,9,13.5,++ sites
chr2,233421125,233431924,+,1,2,EIF4E2,49.54,21.33,-1.2157099029057918,1,10,15,++ sites
chr2,233675953,233677201,+,1,4,GIGYF2,11.75,12.98,0.14362962654677638,2,4,10,+ sites
chr2,234343025,234347025,+,1,3,DGKD,1.51,5.53,1.8727309309096283,1.584962500721156,2,4,- sites
chr2,239090705,239093928,-,1,23,ILKAP,7.33,11.76,0.6820029567025525,4.523561956057013,4,48,+++ sites
chr2,239090705,239096898,-,1,3,ILKAP,7.33,11.76,0.6820029567025525,1.584962500721156,4,8,+ sites
chr2,239090705,239103511,-,1,2,ILKAP,7.33,11.76,0.6820029567025525,1,4,6,+ sites
chr2,240111528,240274613,-,1,2,HDAC4,1.11,2.64,1.2499782530083472,1,47,70.5,+++ sites
chr2,240929490,240946787,-,11,28,NDUFA10,10.78,12.27,0.18677807091039955,1.3479233034203069,8,156,+++ sites
chr2,240929490,240954277,-,2,4,NDUFA10,10.78,12.27,0.18677807091039955,1,8,24,++ sites
chr2,240929490,240961757,-,3,5,NDUFA10,10.78,12.27,0.18677807091039955,0.7369655941662062,37,148,+++ sites
chr2,242186166,242207956,-,1,2,HDLBP,43.16,32.97,-0.38854097781762953,1,24,36,+++ sites
chr2,242265407,242282508,+,1,4,sep-02,0,0,0,2,7,17.5,++ sites
chr2,242265407,242287606,+,1,2,sep-02,0,0,0,1,11,16.5,++ sites
chr2,242282406,242283312,+,1,3,sep-02,0,0,0,1.584962500721156,2,4,- sites
chr2,242282406,242287606,+,1,2,sep-02,0,0,0,1,4,6,+ sites
chr2,242283166,242287606,+,1,2,sep-02,0,0,0,1,4,6,+ sites
chr2,242435812,242440211,-,1,3,STK25,6.92,9.32,0.42955791701755563,1.584962500721156,1,2,- sites
chr2,242572331,242573494,-,1,5,THAP4,2.67,1.84,-0.537133975630541,2.321928094887362,2,6,+ sites
chr2,242644067,242651486,+,3,2,ING5,4.44,4.37,-0.022926396849507688,-0.5849625007211563,2,5,+ sites
chr20,2903852,2945848,+,1,2,PTPRA,21.54,42.52,0.9811233469868973,1,2,3,- sites
chr20,2903852,2955887,+,1,2,PTPRA,21.54,42.52,0.9811233469868973,1,2,3,- sites
chr20,2928627,2945848,+,3,7,PTPRA,21.54,42.52,0.9811233469868973,1.222392421336448,2,10,+ sites
chr20,2944917,2945848,+,3,20,PTPRA,21.54,42.52,0.9811233469868973,2.736965594166206,2,23,++ sites
chr20,3520868,3529985,+,1,2,ATRN,6.41,14.14,1.1413858581906577,1,10,15,++ sites
chr20,3888572,3893281,+,1,2,PANK2,17.59,12.32,-0.5137532267770596,1,8,12,++ sites
chr20,3888572,3899443,+,1,2,PANK2,17.59,12.32,-0.5137532267770596,1,14,21,++ sites
chr20,3893104,3899443,+,1,2,PANK2,17.59,12.32,-0.5137532267770596,1,6,9,+ sites
chr20,3944521,3955047,-,1,2,RNF24,3.04,8.89,1.5481120953861844,1,2,3,- sites
chr20,5086833,5090091,-,1,5,C20orf30,0,0,0,2.321928094887362,2,6,+ sites
chr20,5939173,5966777,+,1,2,MCM8,19.66,12.51,-0.6521815321747608,1,11,16.5,++ sites
chr20,5963615,5968004,+,1,2,MCM8,19.66,12.51,-0.6521815321747608,1,8,12,++ sites
chr20,17923753,17934761,-,1,2,SNX5,95.93,32.54,-1.5597678059738769,1,23,34.5,+++ sites
chr20,17928129,17933354,-,1,2,SNX5,95.93,32.54,-1.5597678059738769,1,9,13.5,++ sites
chr20,17928129,17937681,-,2,4,SNX5,95.93,32.54,-1.5597678059738769,1,15,45,+++ sites
chr20,17933230,17934761,-,5,3,SNX5,95.93,32.54,-1.5597678059738769,-0.7369655941662062,2,8,+ sites
chr20,17936008,17937681,-,7,4,SNX5,95.93,32.54,-1.5597678059738769,-0.8073549220576042,4,22,++ sites
chr20,18523662,18531819,+,1,2,SEC23B,16.81,14.48,-0.21525812215296186,1,3,4.5,- sites
chr20,18523662,18535034,+,1,2,SEC23B,16.81,14.48,-0.21525812215296186,1,6,9,+ sites
chr20,19951481,19956431,+,1,2,RIN2,0.12,2.19,4.189824558880018,1,2,3,- sites
chr20,20552101,20616261,-,1,2,RALGAPA2,3.43,8.71,1.3444641424260522,1,8,12,++ sites
chr20,21306916,21309308,+,1,2,XRN2,85.03,47.84,-0.8297545483640396,1,4,6,+ sites
chr20,21306916,21349228,+,1,7,XRN2,85.03,47.84,-0.8297545483640396,2.807354922057604,18,72,+++ sites
chr20,21321358,21327188,+,1,8,XRN2,85.03,47.84,-0.8297545483640396,3,3,13.5,++ sites
chr20,25282854,25300954,-,1,2,ABHD12,7.11,5.88,-0.2740334047830509,1,1,1.5,- sites
chr20,30370051,30385318,+,1,3,TPX2,74.82,73.77,-0.020389730233587675,1.584962500721156,10,20,++ sites
chr20,30380537,30385318,+,1,2,TPX2,74.82,73.77,-0.020389730233587675,1,6,9,+ sites
chr20,30380537,30386355,+,1,2,TPX2,74.82,73.77,-0.020389730233587675,1,6,9,+ sites
chr20,30720815,30723976,+,1,2,TM9SF4,11.03,15.45,0.48617404720035423,1,4,6,+ sites
chr20,31413730,31427662,+,2,2,MAPRE1,99.59,83.6,-0.25249794381549284,0,3,6,+ sites
