Chromosome,Start,End,Strand,H9_JReads,geneName,H9_RPKM,log2FoldChange_mRNA,log2FoldChange_circ,Total_Sites_Per_circ,Effective_sites,quartile
chr2,136360069,136418963,+,1,R3HDM1,20.68,0.1739501216692644,1,9,9,++ sites
chr2,136379063,136437894,+,3,R3HDM1,20.68,0.1739501216692644,0,7,21,+++ sites
chr2,136389287,136409602,+,1,R3HDM1,20.68,0.1739501216692644,1.584962500721156,3,3,- sites
chr2,136396308,136396692,+,1,R3HDM1,20.68,0.1739501216692644,1.584962500721156,1,1,- sites
chr2,136399105,136437894,+,1,R3HDM1,20.68,0.1739501216692644,1,6,6,+ sites
chr2,136402948,136433056,+,1,R3HDM1,20.68,0.1739501216692644,1,5,5,+ sites
chr2,136418839,136437894,+,1,R3HDM1,20.68,0.1739501216692644,1.584962500721156,4,4,+ sites
chr2,136418839,136473264,+,1,R3HDM1,20.68,0.1739501216692644,1,6,6,+ sites
chr2,136467002,136467801,+,1,R3HDM1,20.68,0.1739501216692644,2.321928094887362,2,2,- sites
chr2,136505836,136519481,+,1,UBXN4,45.59,0.15525885086485733,1,8,8,++ sites
chr2,136505836,136528305,+,1,UBXN4,45.59,0.15525885086485733,1,9,9,++ sites
chr2,136505836,136530117,+,1,UBXN4,45.59,0.15525885086485733,2,10,10,++ sites
chr2,136513086,136528305,+,1,UBXN4,45.59,0.15525885086485733,1.584962500721156,7,7,++ sites
chr2,136620176,136622733,-,1,MCM6,89.86,-1.1331111690431372,2,6,6,+ sites
chr2,148990813,149099905,+,1,MBD5,1.72,1.9180311532137189,1.584962500721156,1,1,- sites
chr2,149501190,149528956,+,1,EPC2,9.18,1.0817198421715368,1,13,13,++ sites
chr2,149541165,149542570,+,1,EPC2,9.18,1.0817198421715368,1,3,3,- sites
chr2,150294151,150305661,+,1,LYPD6,3.28,0.7845550526844666,1,9,9,++ sites
chr2,152285297,152303089,+,2,RIF1,32.17,-0.8701405071280788,0,24,48,+++ sites
chr2,152295197,152300223,+,1,RIF1,32.17,-0.8701405071280788,1.584962500721156,4,4,+ sites
chr2,152980279,153006743,-,1,STAM2,4.48,0.9707222074777537,2,12,12,++ sites
chr2,153399252,153437563,+,1,FMNL2,21.22,0.41486752048148795,2,5,5,+ sites
chr2,153431649,153437563,+,4,FMNL2,21.22,0.41486752048148795,1.1699250014423124,4,16,+++ sites
chr2,153435401,153497428,+,1,FMNL2,21.22,0.41486752048148795,1,10,10,++ sites
chr2,157367307,157370008,+,1,GPD2,15.63,-1.1343686320332667,1,2,2,- sites
chr2,159389691,159477933,+,1,PKP4,28.88,-1.1306261776356263,1,3,3,- sites
chr2,159992704,160007067,+,3,TANC1,2.12,0.013546531837947923,-0.5849625007211563,2,6,+ sites
chr2,160193452,160252345,-,1,BAZ2B,7.73,1.8753172133146685,1,8,8,++ sites
chr2,160194077,160252345,-,1,BAZ2B,7.73,1.8753172133146685,1,4,4,+ sites
chr2,160261359,160289874,-,1,BAZ2B,7.73,1.8753172133146685,1.584962500721156,17,17,+++ sites
chr2,160572191,160599764,+,1,MARCH7,0,0,1,59,59,+++ sites
chr2,160585519,160609082,+,1,MARCH7,0,0,2,85,85,+++ sites
chr2,160599571,160605414,+,1,MARCH7,0,0,2,63,63,+++ sites
chr2,160599571,160609082,+,1,MARCH7,0,0,1,64,64,+++ sites
chr2,160602280,160605414,+,1,MARCH7,0,0,1,51,51,+++ sites
chr2,160604315,160609082,+,1,MARCH7,0,0,1.584962500721156,50,50,+++ sites
chr2,162036124,162061304,+,1,TANK,8.59,0.18126364094387862,2,1,1,- sites
chr2,162036124,162081257,+,1,TANK,8.59,0.18126364094387862,1.584962500721156,3,3,- sites
chr2,162223988,162242082,+,1,PSMD14,82.05,-0.7931389080453276,1,4,4,+ sites
chr2,162223988,162251714,+,1,PSMD14,82.05,-0.7931389080453276,1.584962500721156,5,5,+ sites
chr2,162241974,162247689,+,1,PSMD14,82.05,-0.7931389080453276,1,3,3,- sites
chr2,166737188,166758420,-,1,TTC21B,11.26,0.06758003216897424,1,1,1,- sites
chr2,166781058,166789567,-,1,TTC21B,11.26,0.06758003216897424,1,1,1,- sites
chr2,168869143,169038600,-,1,STK39,18.25,0.8457993508507041,1,5,5,+ sites
chr2,168920009,169023917,-,1,STK39,18.25,0.8457993508507041,1,3,3,- sites
chr2,168920009,169038600,-,1,STK39,18.25,0.8457993508507041,1,5,5,+ sites
chr2,168986050,169038600,-,1,STK39,18.25,0.8457993508507041,1.584962500721156,5,5,+ sites
chr2,168994597,169038600,-,1,STK39,18.25,0.8457993508507041,1.584962500721156,5,5,+ sites
chr2,169018296,169023917,-,2,STK39,18.25,0.8457993508507041,1.584962500721156,3,6,+ sites
chr2,169018296,169038600,-,1,STK39,18.25,0.8457993508507041,4.459431618637297,5,5,+ sites
chr2,169038487,169038600,-,1,STK39,18.25,0.8457993508507041,1,2,2,- sites
chr2,170387096,170428681,-,1,FASTKD1,25.43,-1.0992115270481997,1.584962500721156,2,2,- sites
chr2,170396560,170413807,-,1,FASTKD1,25.43,-1.0992115270481997,1,1,1,- sites
chr2,170401230,170413807,-,6,FASTKD1,25.43,-1.0992115270481997,0,1,6,+ sites
chr2,170735034,170762674,+,1,UBR3,7.29,1.2206951328572833,1.584962500721156,11,11,++ sites
chr2,170770569,170785378,+,1,UBR3,7.29,1.2206951328572833,1,8,8,++ sites
chr2,170802797,170815036,+,1,UBR3,7.29,1.2206951328572833,1,1,1,- sites
chr2,170802797,170885958,+,1,UBR3,7.29,1.2206951328572833,1.584962500721156,2,2,- sites
chr2,170802797,170897495,+,1,UBR3,7.29,1.2206951328572833,1,2,2,- sites
chr2,170802797,170917953,+,1,UBR3,7.29,1.2206951328572833,1,5,5,+ sites
chr2,170804051,170871876,+,1,UBR3,7.29,1.2206951328572833,1,1,1,- sites
chr2,170804051,170930117,+,1,UBR3,7.29,1.2206951328572833,1,10,10,++ sites
chr2,170843154,170885958,+,1,UBR3,7.29,1.2206951328572833,1,1,1,- sites
chr2,170850832,170885958,+,1,UBR3,7.29,1.2206951328572833,1,1,1,- sites
chr2,170871790,170917953,+,1,UBR3,7.29,1.2206951328572833,1,4,4,+ sites
chr2,171884848,171902872,-,1,TLK1,22.15,-0.2597814280387062,2,4,4,+ sites
chr2,171884848,171939362,-,1,TLK1,22.15,-0.2597814280387062,1,17,17,+++ sites
chr2,171902683,171906684,-,1,TLK1,22.15,-0.2597814280387062,1.584962500721156,12,12,++ sites
chr2,172291592,172314585,+,1,DCAF17,11.35,-0.3235178416497548,1,3,3,- sites
chr2,172300032,172306467,+,1,DCAF17,11.35,-0.3235178416497548,1,3,3,- sites
chr2,172305190,172309723,+,1,DCAF17,11.35,-0.3235178416497548,1.584962500721156,3,3,- sites
chr2,172305190,172314585,+,1,DCAF17,11.35,-0.3235178416497548,1.584962500721156,3,3,- sites
chr2,172305190,172330485,+,1,DCAF17,11.35,-0.3235178416497548,2.321928094887362,3,3,- sites
chr2,172582127,172586363,+,1,DYNC1I2,59.73,1.098826993668857,1.584962500721156,9,9,++ sites
chr2,172782046,172809519,+,3,HAT1,72.44,-0.4927744927294662,3.273018494406416,3,9,++ sites
chr2,172782046,172823470,+,1,HAT1,72.44,-0.4927744927294662,2.584962500721156,17,17,+++ sites
chr2,172782046,172841247,+,2,HAT1,72.44,-0.4927744927294662,0.5849625007211562,17,34,+++ sites
chr2,172782046,172844276,+,2,HAT1,72.44,-0.4927744927294662,2.321928094887362,21,42,+++ sites
chr2,172803227,172809519,+,3,HAT1,72.44,-0.4927744927294662,0.41503749927884376,1,3,- sites
chr2,173423435,173431661,+,1,PDK1,12.68,-0.2382180856625845,1,7,7,++ sites
chr2,173433468,173460751,+,1,PDK1,12.68,-0.2382180856625845,1.584962500721156,2,2,- sites
chr2,174223439,174230320,+,1,CDCA7,36.61,-0.9072847207416592,1,5,5,+ sites
chr2,174227953,174230320,+,2,CDCA7,36.61,-0.9072847207416592,1,2,4,+ sites
chr2,174819600,174820960,-,1,SP3,22.65,0.16247469695710562,2.807354922057604,30,30,+++ sites
chr2,175742567,175742856,-,1,CHN1,19.3,0.41372876267821324,2.321928094887362,1,1,- sites
chr2,175957788,175986268,-,1,ATF2,13.5,1.1159703622002939,1.584962500721156,8,8,++ sites
chr2,175978721,176015886,-,1,ATF2,13.5,1.1159703622002939,1,8,8,++ sites
chr2,176835491,176860374,-,1,KIAA1715,2.83,2.217285530903359,3,7,7,++ sites
chr2,176844537,176860374,-,1,KIAA1715,2.83,2.217285530903359,3.169925001442312,7,7,++ sites
chr2,178370233,178388533,+,1,AGPS,20.06,-0.7080110452420012,1.584962500721156,1,1,- sites
chr2,178378546,178388533,+,1,AGPS,20.06,-0.7080110452420012,1,1,1,- sites
chr2,179400458,179407088,+,1,LOC100506866,0,0,4.754887502163468,6,6,+ sites
chr2,179404833,179407088,+,1,LOC100506866,0,0,2,6,6,+ sites
chr2,179455865,179465394,+,1,TTN,0,0,1.584962500721156,4,4,+ sites
chr2,179462322,179465394,+,1,TTN,0,0,1.584962500721156,4,4,+ sites
chr2,180815238,180815653,-,1,CWC22,29.11,-1.1519480276979532,1,1,1,- sites
chr2,180837919,180838529,-,1,CWC22,29.11,-1.1519480276979532,2.321928094887362,3,3,- sites
chr2,183799479,183800103,-,1,NCKAP1,101.69,-0.5047365546731262,1.584962500721156,11,11,++ sites
chr2,183817132,183818059,-,1,NCKAP1,101.69,-0.5047365546731262,2,5,5,+ sites
chr2,183826886,183853914,-,1,NCKAP1,101.69,-0.5047365546731262,1,22,22,+++ sites
chr2,183831943,183848110,-,1,NCKAP1,101.69,-0.5047365546731262,1.584962500721156,6,6,+ sites
chr2,183841620,183850955,-,1,NCKAP1,101.69,-0.5047365546731262,1,6,6,+ sites
chr2,183866680,183868053,-,1,NCKAP1,101.69,-0.5047365546731262,1,2,2,- sites
chr2,183866680,183888644,-,1,NCKAP1,101.69,-0.5047365546731262,1,2,2,- sites
chr2,187500808,187506315,+,1,ITGAV,21.43,-0.28323694084533924,1,9,9,++ sites
chr2,187540330,187540654,+,2,ITGAV,21.43,-0.28323694084533924,0.5849625007211562,5,10,++ sites
chr2,187604954,187618776,+,1,FAM171B,5.57,2.885143197968956,2.321928094887362,1,1,- sites
chr2,191125881,191175522,-,1,HIBCH,24.6,-0.5053866610664328,1,4,4,+ sites
chr2,191523883,191537878,+,4,"NAB1",13.09,0.7298946286699036,1.4594316186372973,16,64,+++ sites
chr2,191759877,191775047,+,1,GLS,17.12,-0.30579672546459646,1.584962500721156,7,7,++ sites
chr2,191765289,191766752,+,1,GLS,17.12,-0.30579672546459646,1,3,3,- sites
chr2,191765289,191769893,+,1,GLS,17.12,-0.30579672546459646,2,4,4,+ sites
chr2,191765289,191775047,+,1,GLS,17.12,-0.30579672546459646,1,4,4,+ sites
chr2,191765289,191796363,+,4,GLS,17.12,-0.30579672546459646,-1,24,96,+++ sites
chr2,191859786,191874730,-,1,STAT1,24.14,-1.0900050358127926,1,10,10,++ sites
chr2,192206186,192214951,+,1,MYO1B,23.56,-0.14413210107128469,1,5,5,+ sites
chr2,196544755,196545774,+,1,SLC39A10,62.87,-1.2600543403376112,2.807354922057604,4,4,+ sites
chr2,196544755,196548630,+,2,SLC39A10,62.87,-1.2600543403376112,0.5849625007211562,7,14,++ sites
chr2,196544755,196583056,+,1,SLC39A10,62.87,-1.2600543403376112,2,15,15,+++ sites
chr2,197637639,197639975,-,1,GTF3C3,29.68,-0.6819658212171288,1,1,1,- sites
chr2,197653927,197657876,-,1,GTF3C3,29.68,-0.6819658212171288,1,1,1,- sites
chr2,198358047,198360100,-,1,HSPD1,923.32,-2.230833779532421,1,11,11,++ sites
chr2,198361863,198362116,-,1,HSPD1,923.32,-2.230833779532421,1,3,3,- sites
chr2,198388347,198405161,+,1,HSPE1-MOB4,0,0,1,5,5,+ sites
chr2,200173482,200213896,-,1,SATB2,1.17,0.3584539709124765,1,1,1,- sites
chr2,200173482,200246543,-,1,SATB2,1.17,0.3584539709124765,1,1,1,- sites
chr2,200188525,200298237,-,1,SATB2,1.17,0.3584539709124765,1,1,1,- sites
chr2,201277033,201284219,+,2,SPATS2L,17.47,-1.807767887579499,0,4,8,++ sites
chr2,201283972,201284219,+,1,SPATS2L,17.47,-1.807767887579499,1.584962500721156,1,1,- sites
chr2,201721404,201721708,-,1,CLK1,10.21,1.9764946978554903,4.807354922057604,1,1,- sites
chr2,201721404,201726585,-,1,CLK1,10.21,1.9764946978554903,1.584962500721156,5,5,+ sites
chr2,202571568,202580562,-,1,ALS2,10.46,-0.1680297786881477,1,4,4,+ sites
chr2,202593234,202633668,-,1,ALS2,10.46,-0.1680297786881477,1,5,5,+ sites
chr2,203157499,203162629,+,1,NOP58,110.88,-1.39471023585808,1,3,3,- sites
chr2,203162101,203162629,+,2,NOP58,110.88,-1.39471023585808,0,2,4,+ sites
chr2,203329531,203384924,+,1,BMPR2,4.4,2.0491554934521785,1,2,2,- sites
chr2,203419974,203421254,+,1,BMPR2,4.4,2.0491554934521785,3.169925001442312,11,11,++ sites
chr2,203620260,203624076,+,1,FAM117B,9.05,0.5158479200219396,2.807354922057604,1,1,- sites
chr2,203906487,203949292,+,1,NBEAL1,1.42,0.850252880495318,1,1,1,- sites
chr2,203921149,204016312,+,1,NBEAL1,1.42,0.850252880495318,1,2,2,- sites
chr2,204000399,204073476,+,1,NBEAL1,1.42,0.850252880495318,1,1,1,- sites
chr2,204231599,204267457,+,1,ABI2,35.49,0.8623338640946979,2,17,17,+++ sites
chr2,204244930,204267457,+,1,ABI2,35.49,0.8623338640946979,2,11,11,++ sites
chr2,204354306,204360076,-,1,RAPH1,7.07,-0.07324898203063862,2,2,2,- sites
chr2,206920921,206927968,-,1,INO80D,4.92,-0.11914726529300472,1,24,24,+++ sites
chr2,206992520,206994966,-,4,NDUFS1,41.36,-0.7136679099867147,0.5849625007211562,1,4,+ sites
chr2,206997668,207007555,-,1,NDUFS1,41.36,-0.7136679099867147,1,8,8,++ sites
chr2,207003208,207007555,-,1,NDUFS1,41.36,-0.7136679099867147,1,8,8,++ sites
chr2,207006664,207009750,-,1,NDUFS1,41.36,-0.7136679099867147,1,4,4,+ sites
chr2,207013743,207018406,-,1,NDUFS1,41.36,-0.7136679099867147,1.584962500721156,2,2,- sites
chr2,209163364,209169737,+,1,PIKFYVE,12.2,0.03273678641199994,1,2,2,- sites
chr2,210940275,211019335,-,1,C2orf67,0,0,1,3,3,- sites
chr2,210962809,211019335,-,2,C2orf67,0,0,1.3219280948873624,3,6,+ sites
chr2,210968827,211019335,-,1,C2orf67,0,0,3,3,3,- sites
chr2,210993754,211019335,-,1,C2orf67,0,0,2,3,3,- sites
chr2,211018218,211019335,-,2,C2orf67,0,0,2,3,6,+ sites
chr2,215609790,215634036,-,1,BARD1,9.76,-0.3438975496010596,2.321928094887362,5,5,+ sites
chr2,215609790,215646233,-,1,BARD1,9.76,-0.3438975496010596,2,15,15,+++ sites
chr2,215609790,215661841,-,1,BARD1,9.76,-0.3438975496010596,2.321928094887362,15,15,+++ sites
chr2,215617170,215634036,-,1,BARD1,9.76,-0.3438975496010596,1,5,5,+ sites
chr2,215617170,215646233,-,1,BARD1,9.76,-0.3438975496010596,2,15,15,+++ sites
chr2,215617170,215657169,-,4,BARD1,9.76,-0.3438975496010596,-0.4150374992788438,15,60,+++ sites
chr2,215617170,215661841,-,1,BARD1,9.76,-0.3438975496010596,3.169925001442312,15,15,+++ sites
chr2,215632205,215634036,-,1,BARD1,9.76,-0.3438975496010596,1.584962500721156,1,1,- sites
chr2,215632205,215646233,-,6,BARD1,9.76,-0.3438975496010596,1.874469117916141,11,66,+++ sites
chr2,215632205,215661841,-,1,BARD1,9.76,-0.3438975496010596,4.247927513443585,11,11,++ sites
chr2,216983765,217012999,+,1,XRCC5,316.6,-0.8644862864029387,1,22,22,+++ sites
chr2,217001810,217002902,+,1,XRCC5,316.6,-0.8644862864029387,1,8,8,++ sites
chr2,217001810,217006042,+,1,XRCC5,316.6,-0.8644862864029387,1,11,11,++ sites
chr2,217005908,217012999,+,1,XRCC5,316.6,-0.8644862864029387,1.584962500721156,4,4,+ sites
chr2,217005908,217059709,+,1,XRCC5,316.6,-0.8644862864029387,1,15,15,+++ sites
chr2,219328028,219330899,-,1,USP37,8.32,0.11654390511428854,1,3,3,- sites
chr2,219362456,219427536,-,1,USP37,8.32,0.11654390511428854,1,3,3,- sites
chr2,219410943,219427536,-,1,USP37,8.32,0.11654390511428854,1,1,1,- sites
chr2,219411641,219425606,-,1,USP37,8.32,0.11654390511428854,1,1,1,- sites
chr2,219447693,219452418,+,1,RQCD1,33.14,-0.26756899262589057,1,4,4,+ sites
chr2,219613558,219618392,+,1,TTLL4,10.43,-0.8742386002131837,1,3,3,- sites
chr2,220429963,220433046,-,1,OBSL1,1.15,1,1,14,14,++ sites
chr2,223464646,223507724,-,1,FARSB,52.59,-0.8223838494282759,1,17,17,+++ sites
chr2,223494831,223499260,-,1,FARSB,52.59,-0.8223838494282759,1.584962500721156,2,2,- sites
chr2,223765391,223773868,+,1,ACSL3,36.12,0.07812863824525716,1.584962500721156,10,10,++ sites
chr2,223765391,223781214,+,1,ACSL3,36.12,0.07812863824525716,1,10,10,++ sites
chr2,223765391,223783920,+,1,ACSL3,36.12,0.07812863824525716,1.584962500721156,10,10,++ sites
chr2,223765391,223789313,+,1,ACSL3,36.12,0.07812863824525716,1,11,11,++ sites
chr2,223765391,223799405,+,1,ACSL3,36.12,0.07812863824525716,1,14,14,++ sites
chr2,223773450,223799405,+,1,ACSL3,36.12,0.07812863824525716,1.584962500721156,14,14,++ sites
chr2,223781036,223799405,+,1,ACSL3,36.12,0.07812863824525716,1.584962500721156,4,4,+ sites
chr2,223782763,223789313,+,1,ACSL3,36.12,0.07812863824525716,1,1,1,- sites
chr2,224749364,224763787,-,1,WDFY1,41.43,-1.1277168560809478,2,2,2,- sites
chr2,224862831,224866639,-,2,SERPINE2,37.45,-0.7786535883553226,0,6,12,++ sites
chr2,225360548,225379489,-,1,CUL3,25.43,-0.07929532021560942,2.321928094887362,22,22,+++ sites
chr2,225400244,225422573,-,2,CUL3,25.43,-0.07929532021560942,2.321928094887362,1,2,- sites
chr2,228356262,228389631,+,1,AGFG1,20.47,-0.34287052374563026,1,14,14,++ sites
chr2,228384663,228401709,+,1,AGFG1,20.47,-0.34287052374563026,1,31,31,+++ sites
chr2,230633331,230636348,-,1,TRIP12,38.4,-0.06729311258734426,1.584962500721156,5,5,+ sites
chr2,230659894,230672580,-,1,TRIP12,38.4,-0.06729311258734426,1.584962500721156,31,31,+++ sites
chr2,230666967,230672580,-,1,TRIP12,38.4,-0.06729311258734426,1.584962500721156,18,18,+++ sites
chr2,230693908,230744844,-,1,TRIP12,38.4,-0.06729311258734426,1,21,21,+++ sites
chr2,230701563,230725247,-,1,TRIP12,38.4,-0.06729311258734426,1,14,14,++ sites
chr2,230705537,230744844,-,1,TRIP12,38.4,-0.06729311258734426,1.584962500721156,19,19,+++ sites
chr2,230723487,230725247,-,2,TRIP12,38.4,-0.06729311258734426,2.169925001442312,13,26,+++ sites
chr2,230723487,230744844,-,1,TRIP12,38.4,-0.06729311258734426,4,18,18,+++ sites
chr2,231940224,231951895,+,4,PSMD1,112.47,-1.444628072144187,0.5849625007211562,15,60,+++ sites
chr2,231941747,231943461,+,1,PSMD1,112.47,-1.444628072144187,1,9,9,++ sites
chr2,233421125,233431924,+,1,EIF4E2,49.54,-1.2157099029057918,1,10,10,++ sites
chr2,233675953,233677201,+,1,GIGYF2,11.75,0.14362962654677638,2,4,4,+ sites
chr2,234343025,234347025,+,1,DGKD,1.51,1.8727309309096283,1.584962500721156,2,2,- sites
chr2,239090705,239093928,-,1,ILKAP,7.33,0.6820029567025525,4.523561956057013,4,4,+ sites
chr2,239090705,239096898,-,1,ILKAP,7.33,0.6820029567025525,1.584962500721156,4,4,+ sites
chr2,239090705,239103511,-,1,ILKAP,7.33,0.6820029567025525,1,4,4,+ sites
chr2,240111528,240274613,-,1,HDAC4,1.11,1.2499782530083472,1,47,47,+++ sites
chr2,240929490,240946787,-,11,NDUFA10,10.78,0.18677807091039955,1.3479233034203069,8,88,+++ sites
chr2,240929490,240954277,-,2,NDUFA10,10.78,0.18677807091039955,1,8,16,+++ sites
chr2,240929490,240961757,-,3,NDUFA10,10.78,0.18677807091039955,0.7369655941662062,37,111,+++ sites
chr2,242186166,242207956,-,1,HDLBP,43.16,-0.38854097781762953,1,24,24,+++ sites
chr2,242265407,242282508,+,1,sep-02,0,0,2,7,7,++ sites
chr2,242265407,242287606,+,1,sep-02,0,0,1,11,11,++ sites
chr2,242282406,242283312,+,1,sep-02,0,0,1.584962500721156,2,2,- sites
chr2,242282406,242287606,+,1,sep-02,0,0,1,4,4,+ sites
chr2,242283166,242287606,+,1,sep-02,0,0,1,4,4,+ sites
chr2,242435812,242440211,-,1,STK25,6.92,0.42955791701755563,1.584962500721156,1,1,- sites
chr2,242572331,242573494,-,1,THAP4,2.67,-0.537133975630541,2.321928094887362,2,2,- sites
chr2,242644067,242651486,+,3,ING5,4.44,-0.022926396849507688,-0.5849625007211563,2,6,+ sites
chr20,2903852,2945848,+,1,PTPRA,21.54,0.9811233469868973,1,2,2,- sites
chr20,2903852,2955887,+,1,PTPRA,21.54,0.9811233469868973,1,2,2,- sites
chr20,2928627,2945848,+,3,PTPRA,21.54,0.9811233469868973,1.222392421336448,2,6,+ sites
chr20,2944917,2945848,+,3,PTPRA,21.54,0.9811233469868973,2.736965594166206,2,6,+ sites
chr20,3520868,3529985,+,1,ATRN,6.41,1.1413858581906577,1,10,10,++ sites
chr20,3888572,3893281,+,1,PANK2,17.59,-0.5137532267770596,1,8,8,++ sites
chr20,3888572,3899443,+,1,PANK2,17.59,-0.5137532267770596,1,14,14,++ sites
chr20,3893104,3899443,+,1,PANK2,17.59,-0.5137532267770596,1,6,6,+ sites
chr20,3944521,3955047,-,1,RNF24,3.04,1.5481120953861844,1,2,2,- sites
chr20,5086833,5090091,-,1,C20orf30,0,0,2.321928094887362,2,2,- sites
chr20,5939173,5966777,+,1,MCM8,19.66,-0.6521815321747608,1,11,11,++ sites
chr20,5963615,5968004,+,1,MCM8,19.66,-0.6521815321747608,1,8,8,++ sites
chr20,17923753,17934761,-,1,SNX5,95.93,-1.5597678059738769,1,23,23,+++ sites
chr20,17928129,17933354,-,1,SNX5,95.93,-1.5597678059738769,1,9,9,++ sites
chr20,17928129,17937681,-,2,SNX5,95.93,-1.5597678059738769,1,15,30,+++ sites
chr20,17933230,17934761,-,5,SNX5,95.93,-1.5597678059738769,-0.7369655941662062,2,10,++ sites
chr20,17936008,17937681,-,7,SNX5,95.93,-1.5597678059738769,-0.8073549220576042,4,28,+++ sites
chr20,18523662,18531819,+,1,SEC23B,16.81,-0.21525812215296186,1,3,3,- sites
chr20,18523662,18535034,+,1,SEC23B,16.81,-0.21525812215296186,1,6,6,+ sites
chr20,19951481,19956431,+,1,RIN2,0.12,4.189824558880018,1,2,2,- sites
chr20,20552101,20616261,-,1,RALGAPA2,3.43,1.3444641424260522,1,8,8,++ sites
chr20,21306916,21309308,+,1,XRN2,85.03,-0.8297545483640396,1,4,4,+ sites
chr20,21306916,21349228,+,1,XRN2,85.03,-0.8297545483640396,2.807354922057604,18,18,+++ sites
chr20,21321358,21327188,+,1,XRN2,85.03,-0.8297545483640396,3,3,3,- sites
chr20,25282854,25300954,-,1,ABHD12,7.11,-0.2740334047830509,1,1,1,- sites
chr20,30370051,30385318,+,1,TPX2,74.82,-0.020389730233587675,1.584962500721156,10,10,++ sites
chr20,30380537,30385318,+,1,TPX2,74.82,-0.020389730233587675,1,6,6,+ sites
chr20,30380537,30386355,+,1,TPX2,74.82,-0.020389730233587675,1,6,6,+ sites
chr20,30720815,30723976,+,1,TM9SF4,11.03,0.48617404720035423,1,4,4,+ sites
chr20,31413730,31427662,+,2,MAPRE1,99.59,-0.25249794381549284,0,3,6,+ sites
chr20,32210920,32212823,+,1,CBFA2T2,2.26,1.569989993784996,1,1,1,- sites
chr20,32659871,32665051,+,1,RALY,17.48,0.422651769362537,2,7,7,++ sites
chr20,32981596,33028149,+,1,ITCH,14.39,0.07615449350673557,1,1,1,- sites
chr20,33012285,33030108,+,1,ITCH,14.39,0.07615449350673557,1,9,9,++ sites
chr20,33012285,33057925,+,1,ITCH,14.39,0.07615449350673557,1,13,13,++ sites
chr20,33027959,33033266,+,1,ITCH,14.39,0.07615449350673557,1,11,11,++ sites
chr20,33027959,33059320,+,1,ITCH,14.39,0.07615449350673557,1,13,13,++ sites
chr20,33045194,33057925,+,1,ITCH,14.39,0.07615449350673557,1,2,2,- sites
chr20,33045194,33059320,+,1,ITCH,14.39,0.07615449350673557,1,2,2,- sites
chr20,33065576,33067594,+,1,ITCH,14.39,0.07615449350673557,2,3,3,- sites
chr20,33068403,33080402,+,1,ITCH,14.39,0.07615449350673557,1,1,1,- sites
chr20,33315062,33324562,-,2,NCOA6,1.68,3.2140877899190246,1,1,2,- sites
chr20,33356266,33380366,-,1,NCOA6,1.68,3.2140877899190246,1,2,2,- sites
chr20,33369923,33380366,-,1,NCOA6,1.68,3.2140877899190246,1,1,1,- sites
chr20,33637668,33645374,-,1,TRPC4AP,22.01,-0.09411481252344886,1,5,5,+ sites
chr20,33934966,33981999,-,1,UQCC,11.75,-0.3576671178573077,1,3,3,- sites
chr20,33954359,33971936,-,1,UQCC,11.75,-0.3576671178573077,2.321928094887362,3,3,- sites
chr20,33954359,33981999,-,1,UQCC,11.75,-0.3576671178573077,1,3,3,- sites
chr20,34243123,34246936,-,2,CPNE1,26.88,-0.1414268870554196,0,2,4,+ sites
chr20,34243123,34246936,-,2,hsa_circ_000657,26.88,-0.1414268870554196,0,1,2,- sites
chr20,34300940,34313077,-,3,RBM39,84.15,0.3388696917534735,2.1154772174199357,15,45,+++ sites
chr20,34302106,34313077,-,12,RBM39,84.15,0.3388696917534735,1.5025003405291832,11,132,+++ sites
